Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,044021,1982,04,6.4,Y
IDCJAC0001,044021,1982,05,13.0,Y
IDCJAC0001,044021,1982,06,0.2,Y
IDCJAC0001,044021,1982,07,1.0,Y
IDCJAC0001,044021,1982,08,0.0,Y
IDCJAC0001,044021,1982,09,7.8,Y
IDCJAC0001,044021,1982,10,8.8,Y
IDCJAC0001,044021,1982,11,0.6,Y
IDCJAC0001,044021,1982,12,25.4,Y
IDCJAC0001,044021,1983,01,42.4,Y
IDCJAC0001,044021,1983,02,44.0,Y
IDCJAC0001,044021,1983,03,60.2,Y
IDCJAC0001,044021,1983,04,154.0,Y
IDCJAC0001,044021,1983,05,188.4,Y
IDCJAC0001,044021,1983,06,28.6,Y
IDCJAC0001,044021,1983,07,7.2,Y
IDCJAC0001,044021,1983,08,28.4,Y
IDCJAC0001,044021,1983,09,6.0,Y
IDCJAC0001,044021,1983,10,5.0,Y
IDCJAC0001,044021,1983,11,119.6,Y
IDCJAC0001,044021,1983,12,56.6,Y
IDCJAC0001,044021,1984,01,164.0,Y
IDCJAC0001,044021,1984,02,13.8,Y
IDCJAC0001,044021,1984,03,29.6,Y
IDCJAC0001,044021,1984,04,18.8,Y
IDCJAC0001,044021,1984,05,1.0,Y
IDCJAC0001,044021,1984,06,12.0,Y
IDCJAC0001,044021,1984,07,99.4,Y
IDCJAC0001,044021,1984,08,4.4,Y
IDCJAC0001,044021,1984,09,8.0,Y
IDCJAC0001,044021,1984,10,30.2,Y
IDCJAC0001,044021,1984,11,19.8,Y
IDCJAC0001,044021,1984,12,41.6,Y
IDCJAC0001,044021,1985,01,24.4,Y
IDCJAC0001,044021,1985,02,43.8,Y
IDCJAC0001,044021,1985,03,1.0,Y
IDCJAC0001,044021,1985,04,8.4,Y
IDCJAC0001,044021,1985,05,3.6,Y
IDCJAC0001,044021,1985,06,15.2,Y
IDCJAC0001,044021,1985,07,24.6,Y
IDCJAC0001,044021,1985,08,37.4,Y
IDCJAC0001,044021,1985,09,7.6,Y
IDCJAC0001,044021,1985,10,35.6,Y
IDCJAC0001,044021,1985,11,158.2,Y
IDCJAC0001,044021,1985,12,59.0,Y
IDCJAC0001,044021,1986,01,33.4,Y
IDCJAC0001,044021,1986,02,106.0,Y
IDCJAC0001,044021,1986,03,0.0,Y
IDCJAC0001,044021,1986,04,23.4,Y
IDCJAC0001,044021,1986,05,65.4,Y
IDCJAC0001,044021,1986,06,9.6,Y
IDCJAC0001,044021,1986,07,51.4,Y
IDCJAC0001,044021,1986,08,29.4,Y
IDCJAC0001,044021,1986,09,23.4,Y
IDCJAC0001,044021,1986,10,25.6,Y
IDCJAC0001,044021,1986,11,77.4,Y
IDCJAC0001,044021,1986,12,39.8,Y
IDCJAC0001,044021,1987,01,171.6,Y
IDCJAC0001,044021,1987,02,62.2,Y
IDCJAC0001,044021,1987,03,79.6,Y
IDCJAC0001,044021,1987,04,9.6,Y
IDCJAC0001,044021,1987,05,14.2,Y
IDCJAC0001,044021,1987,06,84.2,Y
IDCJAC0001,044021,1987,07,15.6,Y
IDCJAC0001,044021,1987,08,33.6,Y
IDCJAC0001,044021,1987,09,8.0,Y
IDCJAC0001,044021,1987,10,43.8,Y
IDCJAC0001,044021,1987,11,49.6,Y
IDCJAC0001,044021,1987,12,43.0,Y
IDCJAC0001,044021,1988,01,18.4,Y
IDCJAC0001,044021,1988,02,49.6,Y
IDCJAC0001,044021,1988,03,13.4,Y
IDCJAC0001,044021,1988,04,44.2,Y
IDCJAC0001,044021,1988,05,18.6,Y
IDCJAC0001,044021,1988,06,5.0,Y
IDCJAC0001,044021,1988,07,67.4,Y
IDCJAC0001,044021,1988,08,38.2,Y
IDCJAC0001,044021,1988,09,35.4,Y
IDCJAC0001,044021,1988,10,7.4,Y
IDCJAC0001,044021,1988,11,27.2,Y
IDCJAC0001,044021,1988,12,49.4,Y
IDCJAC0001,044021,1989,01,4.6,Y
IDCJAC0001,044021,1989,02,6.2,Y
IDCJAC0001,044021,1989,03,38.6,Y
IDCJAC0001,044021,1989,04,76.2,Y
IDCJAC0001,044021,1989,05,199.2,Y
IDCJAC0001,044021,1989,06,45.0,Y
IDCJAC0001,044021,1989,07,14.8,Y
IDCJAC0001,044021,1989,08,2.2,Y
IDCJAC0001,044021,1989,09,1.2,Y
IDCJAC0001,044021,1989,10,48.4,Y
IDCJAC0001,044021,1989,11,7.2,Y
IDCJAC0001,044021,1989,12,71.8,Y
IDCJAC0001,044021,1990,01,22.0,Y
IDCJAC0001,044021,1990,02,69.8,Y
IDCJAC0001,044021,1990,03,65.6,Y
IDCJAC0001,044021,1990,04,248.0,Y
IDCJAC0001,044021,1990,05,46.6,Y
IDCJAC0001,044021,1990,06,10.8,Y
IDCJAC0001,044021,1990,07,13.6,Y
IDCJAC0001,044021,1990,08,2.4,Y
IDCJAC0001,044021,1990,09,3.6,Y
IDCJAC0001,044021,1990,10,9.4,Y
IDCJAC0001,044021,1990,11,1.8,Y
IDCJAC0001,044021,1990,12,9.0,Y
IDCJAC0001,044021,1991,01,122.4,Y
IDCJAC0001,044021,1991,02,37.6,Y
IDCJAC0001,044021,1991,03,0.8,Y
IDCJAC0001,044021,1991,04,0.6,Y
IDCJAC0001,044021,1991,05,22.6,Y
IDCJAC0001,044021,1991,06,0.2,Y
IDCJAC0001,044021,1991,07,16.8,Y
IDCJAC0001,044021,1991,08,0.0,Y
IDCJAC0001,044021,1991,09,0.6,Y
IDCJAC0001,044021,1991,10,9.4,Y
IDCJAC0001,044021,1991,11,25.4,Y
IDCJAC0001,044021,1991,12,30.0,Y
IDCJAC0001,044021,1992,01,28.2,Y
IDCJAC0001,044021,1992,02,56.4,Y
IDCJAC0001,044021,1992,03,1.0,Y
IDCJAC0001,044021,1992,04,0.8,Y
IDCJAC0001,044021,1992,05,22.2,Y
IDCJAC0001,044021,1992,06,1.4,Y
IDCJAC0001,044021,1992,07,8.2,Y
IDCJAC0001,044021,1992,08,9.0,Y
IDCJAC0001,044021,1992,09,14.2,Y
IDCJAC0001,044021,1992,10,22.6,Y
IDCJAC0001,044021,1992,11,39.6,Y
IDCJAC0001,044021,1992,12,86.6,Y
IDCJAC0001,044021,1993,01,23.0,Y
IDCJAC0001,044021,1993,02,13.4,Y
IDCJAC0001,044021,1993,03,15.6,Y
IDCJAC0001,044021,1993,04,7.0,Y
IDCJAC0001,044021,1993,05,0.0,Y
IDCJAC0001,044021,1993,06,5.6,Y
IDCJAC0001,044021,1993,07,50.2,Y
IDCJAC0001,044021,1993,08,49.8,Y
IDCJAC0001,044021,1993,09,74.2,Y
IDCJAC0001,044021,1993,10,50.0,Y
IDCJAC0001,044021,1993,11,23.2,Y
IDCJAC0001,044021,1993,12,70.8,Y
IDCJAC0001,044021,1994,01,8.8,Y
IDCJAC0001,044021,1994,02,231.4,Y
IDCJAC0001,044021,1994,03,43.4,Y
IDCJAC0001,044021,1994,04,0.0,Y
IDCJAC0001,044021,1994,05,0.0,Y
IDCJAC0001,044021,1994,06,12.8,Y
IDCJAC0001,044021,1994,07,1.0,Y
IDCJAC0001,044021,1994,08,0.2,Y
IDCJAC0001,044021,1994,09,2.2,Y
IDCJAC0001,044021,1994,10,14.8,Y
IDCJAC0001,044021,1994,11,64.4,Y
IDCJAC0001,044021,1994,12,9.6,Y
IDCJAC0001,044021,1995,01,99.2,Y
IDCJAC0001,044021,1995,02,43.4,Y
IDCJAC0001,044021,1995,03,3.6,Y
IDCJAC0001,044021,1995,04,5.0,Y
IDCJAC0001,044021,1995,05,16.0,Y
IDCJAC0001,044021,1995,06,40.8,Y
IDCJAC0001,044021,1995,07,1.6,Y
IDCJAC0001,044021,1995,08,0.0,Y
IDCJAC0001,044021,1995,09,42.4,Y
IDCJAC0001,044021,1995,10,27.8,Y
IDCJAC0001,044021,1995,11,73.8,Y
IDCJAC0001,044021,1995,12,8.6,Y
IDCJAC0001,044021,1996,01,118.0,Y
IDCJAC0001,044021,1996,02,28.2,Y
IDCJAC0001,044021,1996,03,19.0,Y
IDCJAC0001,044021,1996,04,22.8,Y
IDCJAC0001,044021,1996,05,6.4,Y
IDCJAC0001,044021,1996,06,33.0,Y
IDCJAC0001,044021,1996,07,43.4,Y
IDCJAC0001,044021,1996,08,26.2,Y
IDCJAC0001,044021,1996,09,25.2,Y
IDCJAC0001,044021,1996,10,111.6,Y
IDCJAC0001,044021,1996,11,33.0,Y
IDCJAC0001,044021,1996,12,25.8,Y
IDCJAC0001,044021,1997,01,125.4,Y
IDCJAC0001,044021,1997,02,232.2,Y
IDCJAC0001,044021,1997,03,67.8,Y
IDCJAC0001,044021,1997,04,0.0,Y
IDCJAC0001,044021,1997,05,48.2,Y
IDCJAC0001,044021,1997,06,4.8,Y
IDCJAC0001,044021,1997,07,3.8,Y
IDCJAC0001,044021,1997,08,5.6,Y
IDCJAC0001,044021,1997,09,57.8,Y
IDCJAC0001,044021,1997,10,66.0,Y
IDCJAC0001,044021,1997,11,115.6,Y
IDCJAC0001,044021,1997,12,121.2,Y
IDCJAC0001,044021,1998,01,49.8,Y
IDCJAC0001,044021,1998,02,49.2,Y
IDCJAC0001,044021,1998,03,0.2,Y
IDCJAC0001,044021,1998,04,39.6,Y
IDCJAC0001,044021,1998,05,20.2,Y
IDCJAC0001,044021,1998,06,57.8,Y
IDCJAC0001,044021,1998,07,89.8,Y
IDCJAC0001,044021,1998,08,28.8,Y
IDCJAC0001,044021,1998,09,98.2,Y
IDCJAC0001,044021,1998,10,25.4,Y
IDCJAC0001,044021,1998,11,35.0,Y
IDCJAC0001,044021,1998,12,35.2,Y
IDCJAC0001,044021,1999,01,103.4,Y
IDCJAC0001,044021,1999,02,121.4,Y
IDCJAC0001,044021,1999,03,106.2,Y
IDCJAC0001,044021,1999,04,17.6,Y
IDCJAC0001,044021,1999,05,52.8,Y
IDCJAC0001,044021,1999,06,35.2,Y
IDCJAC0001,044021,1999,07,5.6,Y
IDCJAC0001,044021,1999,08,15.4,Y
IDCJAC0001,044021,1999,09,16.2,Y
IDCJAC0001,044021,1999,10,65.4,Y
IDCJAC0001,044021,1999,11,42.6,Y
IDCJAC0001,044021,1999,12,108.4,Y
IDCJAC0001,044021,2000,01,43.8,Y
IDCJAC0001,044021,2000,02,42.4,Y
IDCJAC0001,044021,2000,03,31.0,Y
IDCJAC0001,044021,2000,04,56.2,Y
IDCJAC0001,044021,2000,05,41.2,Y
IDCJAC0001,044021,2000,06,27.0,Y
IDCJAC0001,044021,2000,07,1.2,Y
IDCJAC0001,044021,2000,08,37.6,Y
IDCJAC0001,044021,2000,09,0.4,Y
IDCJAC0001,044021,2000,10,49.0,Y
IDCJAC0001,044021,2000,11,301.8,Y
IDCJAC0001,044021,2000,12,30.4,Y
IDCJAC0001,044021,2001,01,23.2,Y
IDCJAC0001,044021,2001,02,37.8,Y
IDCJAC0001,044021,2001,03,20.0,Y
IDCJAC0001,044021,2001,04,2.0,Y
IDCJAC0001,044021,2001,05,21.6,Y
IDCJAC0001,044021,2001,06,57.6,Y
IDCJAC0001,044021,2001,07,32.0,Y
IDCJAC0001,044021,2001,08,1.0,Y
IDCJAC0001,044021,2001,09,4.8,Y
IDCJAC0001,044021,2001,10,28.2,Y
IDCJAC0001,044021,2001,11,90.4,Y
IDCJAC0001,044021,2001,12,84.2,Y
IDCJAC0001,044021,2002,01,132.8,Y
IDCJAC0001,044021,2002,02,134.8,Y
IDCJAC0001,044021,2002,03,0.0,Y
IDCJAC0001,044021,2002,04,27.2,Y
IDCJAC0001,044021,2002,05,0.0,Y
IDCJAC0001,044021,2002,06,6.2,Y
IDCJAC0001,044021,2002,07,1.4,Y
IDCJAC0001,044021,2002,08,7.0,Y
IDCJAC0001,044021,2002,09,4.8,Y
IDCJAC0001,044021,2002,10,4.0,Y
IDCJAC0001,044021,2002,11,9.8,Y
IDCJAC0001,044021,2002,12,12.0,Y
IDCJAC0001,044021,2003,01,18.2,Y
IDCJAC0001,044021,2003,02,81.6,Y
IDCJAC0001,044021,2003,03,13.6,Y
IDCJAC0001,044021,2003,04,3.8,Y
IDCJAC0001,044021,2003,05,0.4,Y
IDCJAC0001,044021,2003,06,36.6,Y
IDCJAC0001,044021,2003,07,31.0,Y
IDCJAC0001,044021,2003,08,29.6,Y
IDCJAC0001,044021,2003,09,0.2,Y
IDCJAC0001,044021,2003,10,32.0,Y
IDCJAC0001,044021,2003,11,12.8,Y
IDCJAC0001,044021,2003,12,42.2,Y
IDCJAC0001,044021,2004,01,157.8,Y
IDCJAC0001,044021,2004,02,72.8,Y
IDCJAC0001,044021,2004,03,31.4,Y
IDCJAC0001,044021,2004,04,54.0,Y
IDCJAC0001,044021,2004,05,9.6,Y
IDCJAC0001,044021,2004,06,0.4,Y
IDCJAC0001,044021,2004,07,4.6,Y
IDCJAC0001,044021,2004,08,12.0,Y
IDCJAC0001,044021,2004,09,95.2,Y
IDCJAC0001,044021,2004,10,13.2,Y
IDCJAC0001,044021,2004,11,43.6,Y
IDCJAC0001,044021,2004,12,56.0,Y
IDCJAC0001,044021,2005,01,20.0,Y
IDCJAC0001,044021,2005,02,11.4,Y
IDCJAC0001,044021,2005,03,29.2,Y
IDCJAC0001,044021,2005,04,0.0,Y
IDCJAC0001,044021,2005,05,51.6,Y
IDCJAC0001,044021,2005,06,137.0,Y
IDCJAC0001,044021,2005,07,0.2,Y
IDCJAC0001,044021,2005,08,7.2,Y
IDCJAC0001,044021,2005,09,13.6,Y
IDCJAC0001,044021,2005,10,62.0,Y
IDCJAC0001,044021,2005,11,11.4,Y
IDCJAC0001,044021,2005,12,22.0,Y
IDCJAC0001,044021,2006,01,21.6,Y
IDCJAC0001,044021,2006,02,63.8,Y
IDCJAC0001,044021,2006,03,24.2,Y
IDCJAC0001,044021,2006,04,26.6,Y
IDCJAC0001,044021,2006,05,1.6,Y
IDCJAC0001,044021,2006,06,81.4,Y
IDCJAC0001,044021,2006,07,55.2,Y
IDCJAC0001,044021,2006,08,5.0,Y
IDCJAC0001,044021,2006,09,4.4,Y
IDCJAC0001,044021,2006,10,0.4,Y
IDCJAC0001,044021,2006,11,32.2,Y
IDCJAC0001,044021,2006,12,57.0,Y
IDCJAC0001,044021,2007,01,93.4,Y
IDCJAC0001,044021,2007,02,17.2,Y
IDCJAC0001,044021,2007,03,39.8,Y
IDCJAC0001,044021,2007,04,9.8,Y
IDCJAC0001,044021,2007,05,25.2,Y
IDCJAC0001,044021,2007,06,28.6,Y
IDCJAC0001,044021,2007,07,0.0,Y
IDCJAC0001,044021,2007,08,30.4,Y
IDCJAC0001,044021,2007,09,4.2,Y
IDCJAC0001,044021,2007,10,23.2,Y
IDCJAC0001,044021,2007,11,161.8,Y
IDCJAC0001,044021,2007,12,89.2,Y
IDCJAC0001,044021,2008,01,263.8,Y
IDCJAC0001,044021,2008,02,72.4,Y
IDCJAC0001,044021,2008,03,2.0,Y
IDCJAC0001,044021,2008,04,0.0,Y
IDCJAC0001,044021,2008,05,0.6,Y
IDCJAC0001,044021,2008,06,39.6,Y
IDCJAC0001,044021,2008,07,8.6,Y
IDCJAC0001,044021,2008,08,7.4,Y
IDCJAC0001,044021,2008,09,87.0,Y
IDCJAC0001,044021,2008,10,13.2,Y
IDCJAC0001,044021,2008,11,43.2,Y
IDCJAC0001,044021,2008,12,81.8,Y
IDCJAC0001,044021,2009,02,18.2,Y
IDCJAC0001,044021,2009,03,0.0,Y
IDCJAC0001,044021,2009,04,50.4,Y
IDCJAC0001,044021,2009,05,11.6,Y
IDCJAC0001,044021,2009,06,58.8,Y
IDCJAC0001,044021,2009,07,0.8,Y
IDCJAC0001,044021,2009,08,0.2,Y
IDCJAC0001,044021,2009,09,14.4,Y
IDCJAC0001,044021,2009,10,35.8,Y
IDCJAC0001,044021,2009,11,5.8,Y
IDCJAC0001,044021,2009,12,94.4,Y
IDCJAC0001,044021,2010,01,62.6,Y
IDCJAC0001,044021,2010,02,240.6,Y
IDCJAC0001,044021,2010,03,316.0,Y
IDCJAC0001,044021,2010,04,44.2,Y
IDCJAC0001,044021,2010,05,19.2,Y
IDCJAC0001,044021,2010,06,0.4,Y
IDCJAC0001,044021,2010,07,75.8,Y
IDCJAC0001,044021,2010,08,54.8,Y
IDCJAC0001,044021,2010,09,57.4,Y
IDCJAC0001,044021,2010,10,52.6,Y
IDCJAC0001,044021,2010,11,56.0,Y
IDCJAC0001,044021,2010,12,154.2,Y
IDCJAC0001,044021,2011,01,41.0,Y
IDCJAC0001,044021,2011,02,74.6,Y
IDCJAC0001,044021,2011,03,188.6,Y
IDCJAC0001,044021,2011,04,21.8,Y
IDCJAC0001,044021,2011,05,11.2,Y
IDCJAC0001,044021,2011,06,9.4,Y
IDCJAC0001,044021,2011,07,12.8,Y
IDCJAC0001,044021,2011,08,1.8,Y
IDCJAC0001,044021,2011,09,47.2,Y
IDCJAC0001,044021,2011,10,3.6,Y
IDCJAC0001,044021,2011,11,59.6,Y
IDCJAC0001,044021,2011,12,119.0,Y
IDCJAC0001,044021,2012,01,163.4,Y
IDCJAC0001,044021,2012,02,51.4,Y
IDCJAC0001,044021,2012,03,83.6,Y
IDCJAC0001,044021,2012,04,1.8,Y
IDCJAC0001,044021,2012,05,24.8,Y
IDCJAC0001,044021,2012,06,37.0,Y
IDCJAC0001,044021,2012,07,23.8,Y
IDCJAC0001,044021,2012,08,10.0,Y
IDCJAC0001,044021,2012,09,13.2,N
IDCJAC0001,044021,2012,10,4.0,Y
IDCJAC0001,044021,2012,11,17.0,Y
IDCJAC0001,044021,2012,12,73.6,Y
IDCJAC0001,044021,2013,01,19.2,Y
IDCJAC0001,044021,2013,02,34.8,Y
IDCJAC0001,044021,2013,03,68.0,Y
IDCJAC0001,044021,2013,04,8.6,Y
IDCJAC0001,044021,2013,05,40.4,Y
IDCJAC0001,044021,2013,06,7.4,Y
IDCJAC0001,044021,2013,07,17.4,Y
IDCJAC0001,044021,2013,08,0.0,Y
IDCJAC0001,044021,2013,09,5.2,Y
IDCJAC0001,044021,2013,10,3.4,Y
IDCJAC0001,044021,2013,11,14.0,N
IDCJAC0001,044021,2013,12,2.2,Y
IDCJAC0001,044021,2014,01,56.8,Y
IDCJAC0001,044021,2014,02,83.0,Y
IDCJAC0001,044021,2014,03,21.0,Y
IDCJAC0001,044021,2014,04,5.6,Y
IDCJAC0001,044021,2014,05,0.2,Y
IDCJAC0001,044021,2014,06,21.0,Y
IDCJAC0001,044021,2014,07,10.0,Y
IDCJAC0001,044021,2014,08,66.8,Y
IDCJAC0001,044021,2014,09,16.4,Y
IDCJAC0001,044021,2014,10,12.4,Y
IDCJAC0001,044021,2014,11,33.5,Y
IDCJAC0001,044021,2014,12,150.2,Y
IDCJAC0001,044021,2015,01,92.0,Y
IDCJAC0001,044021,2015,02,0.0,Y
IDCJAC0001,044021,2015,03,20.0,Y
IDCJAC0001,044021,2015,04,1.6,Y
IDCJAC0001,044021,2015,05,22.8,Y
IDCJAC0001,044021,2015,06,42.6,Y
IDCJAC0001,044021,2015,07,16.8,Y
IDCJAC0001,044021,2015,08,8.4,Y
IDCJAC0001,044021,2015,09,0.0,Y
IDCJAC0001,044021,2015,10,3.8,Y
IDCJAC0001,044021,2015,11,7.2,Y
IDCJAC0001,044021,2015,12,52.2,Y
IDCJAC0001,044021,2016,01,93.4,Y
IDCJAC0001,044021,2016,02,16.6,Y
IDCJAC0001,044021,2016,03,48.8,Y
IDCJAC0001,044021,2016,04,0.0,Y
IDCJAC0001,044021,2016,05,25.0,Y
IDCJAC0001,044021,2016,06,138.8,Y
IDCJAC0001,044021,2016,07,40.8,Y
IDCJAC0001,044021,2016,08,72.4,Y
IDCJAC0001,044021,2016,09,128.4,Y
IDCJAC0001,044021,2016,10,37.8,Y
IDCJAC0001,044021,2016,11,14.4,Y
IDCJAC0001,044021,2016,12,35.4,Y
IDCJAC0001,044021,2017,01,56.4,N
IDCJAC0001,044021,2017,02,8.8,N
IDCJAC0001,044021,2017,03,13.8,N
IDCJAC0001,044021,2017,04,6.0,N
IDCJAC0001,044021,2017,05,28.4,N
IDCJAC0001,044021,2017,06,9.2,N
IDCJAC0001,044021,2017,07,17.2,N
IDCJAC0001,044021,2017,08,1.0,N
IDCJAC0001,044021,2017,09,0.0,N
IDCJAC0001,044021,2017,10,18.2,N
IDCJAC0001,044021,2017,11,23.6,N
IDCJAC0001,044021,2017,12,20.4,N
IDCJAC0001,044021,2018,01,3.2,Y
IDCJAC0001,044021,2018,02,42.8,N
IDCJAC0001,044021,2018,03,79.0,N
IDCJAC0001,044021,2018,04,33.0,N
IDCJAC0001,044021,2018,05,0.2,N
IDCJAC0001,044021,2018,06,14.6,N
IDCJAC0001,044021,2018,07,1.6,N
IDCJAC0001,044021,2018,08,11.0,Y
IDCJAC0001,044021,2018,09,0.2,N
IDCJAC0001,044021,2018,10,5.6,Y
IDCJAC0001,044021,2018,11,47.8,N
IDCJAC0001,044021,2018,12,31.6,N
IDCJAC0001,044021,2019,01,26.0,N
IDCJAC0001,044021,2019,02,2.6,N
IDCJAC0001,044021,2019,03,129.8,N
IDCJAC0001,044021,2019,04,37.4,N
IDCJAC0001,044021,2019,05,5.8,Y
IDCJAC0001,044021,2019,06,0.2,N
IDCJAC0001,044021,2019,07,1.8,N
IDCJAC0001,044021,2019,09,1.4,N
IDCJAC0001,044021,2019,10,31.0,N
IDCJAC0001,044021,2019,11,1.8,N
IDCJAC0001,044021,2019,12,0.8,N
IDCJAC0001,044021,2020,01,66.6,N
IDCJAC0001,044021,2020,02,186.4,N
IDCJAC0001,044021,2020,03,116.0,N
IDCJAC0001,044021,2020,04,6.6,N
IDCJAC0001,044021,2020,05,13.2,N
IDCJAC0001,044021,2020,06,0.2,N
IDCJAC0001,044021,2020,07,16.6,N
IDCJAC0001,044021,2020,08,14.8,N
IDCJAC0001,044021,2020,09,15.8,N
IDCJAC0001,044021,2020,10,5.4,N
IDCJAC0001,044021,2020,11,10.0,N
IDCJAC0001,044021,2020,12,47.2,N
IDCJAC0001,044021,2021,01,32.4,N
IDCJAC0001,044021,2021,02,52.0,N
IDCJAC0001,044021,2021,03,53.2,N
IDCJAC0001,044021,2021,04,7.4,N
IDCJAC0001,044021,2021,05,0.0,N
IDCJAC0001,044021,2021,06,25.2,N
IDCJAC0001,044021,2021,07,38.8,N
IDCJAC0001,044021,2021,08,7.6,N
IDCJAC0001,044021,2021,09,42.2,N
IDCJAC0001,044021,2021,10,56.6,N
IDCJAC0001,044021,2021,11,228.8,N
IDCJAC0001,044021,2021,12,61.8,N
IDCJAC0001,044021,2022,01,67.4,N
IDCJAC0001,044021,2022,02,23.8,N
IDCJAC0001,044021,2022,03,32.6,N
IDCJAC0001,044021,2022,04,6.6,N
IDCJAC0001,044021,2022,05,68.8,N
IDCJAC0001,044021,2022,06,17.4,N
IDCJAC0001,044021,2022,07,33.4,N
IDCJAC0001,044021,2022,08,17.8,N
IDCJAC0001,044021,2022,09,100.0,N
IDCJAC0001,044021,2022,10,136.8,N
